,jngIfrmpRgsno,brno,crno,corpNm,brandNm,jnghdqrtrsRprsvNm,indutyLclasNm,indutyMlsfcNm,jngBizStrtDate,jngIfrmpRgsDt,yr,ifrmpRlsDocRgsDate,ifrmpRlsDocExstYn
4712,20212613,1148714876,1101115307411,(주)신라외식개발,M7500몬스터닭발,유상부,외식,기타 외식,,1688721060000,2023,,N
4713,20212614,8138802625,1701110887870,(주)조은컴퍼니,1985전설의곱창,김건호,외식,한식,,1690783818000,2023,,N
4714,20212615,4260701291,,고메밀FnC,고메밀면,박한기,외식,한식,20220105,1691652711000,2023,,N
4715,20212616,3298801081,1314110415630,(주)위벨롭먼트,Breaview(브레뷰),정승민,외식,제과제빵,,1687908177000,2023,,N
4716,20212617,3604300777,,베이프큐,베이프큐,"김지하,권기현",도소매,기타도소매,20210710,1687334345000,2023,,N
4717,20212618,3298801081,1314110415630,(주)위벨롭먼트,오계절,정승민,외식,한식,,1687908211000,2023,,N
4718,20212619,3298801081,1314110415630,(주)위벨롭먼트,시선,정승민,외식,일식,,1687908146000,2023,,N
4719,20212620,3298801081,1314110415630,(주)위벨롭먼트,BellaSalad,정승민,외식,기타 외식,,1687906323000,2023,,N
4720,20212623,5663201247,,케이원푸드,원마담떡볶이,김효수,외식,분식,20210917,1691733048000,2023,,N
4721,20212625,1170496802,,남궁돈만두명장,남궁돈만두명장,남궁돈,외식,기타 외식,,1679888400000,2023,,N
4722,20212627,8148101479,1101116983799,(주)씽크리에이티브,버거베어,임대성,외식,패스트푸드,20210602,1687927800000,2023,,N
4723,20212628,4248701415,1101117185394,(주)이트렌디,세가지 치킨 네가지 피자,강병양,외식,치킨,20211110,1686299443000,2023,,N
4724,20212629,8085600487,,꾸아(Qua),꾸아(Qua),"김지영, 황영돈",외식,기타 외국식,20210601,1677804421000,2023,,N
4725,20212630,3028802940,1101118514881,㈜앰엔앰컴퍼니,남부,윤태선,외식,기타 외식,,1678954800000,2023,,N
4726,20212632,1988602070,1101117656262,(주)포케이,우짜돈,강성교,외식,분식,20211020,1678080810000,2023,,N
4727,20212634,6965000029,,푸드피알,봉호반점,이명빈,외식,중식,,1673577112000,2023,,N
4728,20212637,6228602665,1101118403456,(주)조선씨푸드,조선아구찜,박정환,외식,한식,20211201,1693284969000,2023,,N
4729,20212639,2742600824,,페어런츠,페어런츠,"부석준,양종모",외식,커피,20210429,1681799209000,2023,,N
4730,20212642,7998800656,1244110198821,에이스외식산업(주),카츠공식,왕학홍,외식,일식,,1690249254000,2023,,N
4731,20212644,6648100176,1341110412671,(주)환공어묵베이커리,홀린닭,윤나라 고경진,외식,치킨,,1690270760000,2023,,N
4732,20212648,1538602188,1101117807360,에프트리(주),에프트리,정지철,도소매,농수산물,,1693466507000,2023,,N
4733,20212657,7238101737,1801111310505,㈜백전백승,고고장,송인자,외식,한식,,1684286722000,2023,,N
4734,20212659,3468102524,1101117997187,(주)모두공감,분식공감,김태경,외식,분식,,1681362460000,2023,,N
4735,20212661,2098163635,1101115598333,(주)오엠푸드,올리브,박성우,외식,서양식,,1685672127000,2023,,N
4736,20212662,3468102524,1101117997187,(주)모두공감,커피공감,김태경,외식,커피,,1681362455000,2023,,N
4737,20212663,2098163635,1101115598333,(주)오엠푸드,심플쿡,박성우,외식,한식,,1685672110000,2023,,N
4738,20212664,2098163635,1101115598333,(주)오엠푸드,여유한잔,박성우,외식,커피,,1685672125000,2023,,N
4739,20212665,3468102524,1101117997187,(주)모두공감,스테이크공감,김태경,외식,서양식,,1681362437000,2023,,N
4740,20212666,2098163635,1101115598333,(주)오엠푸드,오마이피자,박성우,외식,피자,,1685672152000,2023,,N
4741,20212667,2098163635,1101115598333,(주)오엠푸드,골목맥주,박성우,외식,주점,,1685672140000,2023,,N
4742,20212668,3468102524,1101117997187,(주)모두공감,PC공감,김태경,서비스,PC방,,1681362469000,2023,,N
4743,20212669,2098163635,1101115598333,(주)오엠푸드,꾹,박성우,외식,기타 외식,,1685672101000,2023,,N
4744,20212670,2098163635,1101115598333,(주)오엠푸드,란콰이퐁,박성우,외식,중식,,1685672103000,2023,,N
4745,20212671,2098163635,1101115598333,(주)오엠푸드,명인홍어,박성우,외식,한식,,1685672134000,2023,,N
4746,20212672,2098163635,1101115598333,(주)오엠푸드,산마루국밥,박성우,외식,한식,,1685672100000,2023,,N
4747,20212673,2098163635,1101115598333,(주)오엠푸드,신의주랭면,박성우,외식,한식,,1685672144000,2023,,N
4748,20212674,3468102524,1101117997187,(주)모두공감,공감포차,김태경,외식,주점,,1681362422000,2023,,N
4749,20212675,2098163635,1101115598333,(주)오엠푸드,오늘고기,박성우,외식,한식,,1685672148000,2023,,N
4750,20212676,2098163635,1101115598333,(주)오엠푸드,오마떡,박성우,외식,분식,,1685672106000,2023,,N
4751,20212677,2098163635,1101115598333,(주)오엠푸드,오마이김밥,박성우,외식,분식,,1685672131000,2023,,N
4752,20212678,2098163635,1101115598333,(주)오엠푸드,오마족,박성우,외식,한식,,1685672147000,2023,,N
4753,20212679,2098163635,1101115598333,(주)오엠푸드,유우진,박성우,외식,일식,,1685672119000,2023,,N
4754,20212680,2098163635,1101115598333,(주)오엠푸드,카우보이그릴,박성우,외식,서양식,,1685672138000,2023,,N
4755,20212681,2098163635,1101115598333,(주)오엠푸드,햄버거타임,박성우,외식,패스트푸드,,1685672147000,2023,,N
4756,20212682,3468102524,1101117997187,(주)모두공감,스터디공감,김태경,서비스,기타 서비스,,1681362431000,2023,,N
4757,20212683,2098163635,1101115598333,(주)오엠푸드,1998실내포차,박성우,외식,주점,,1685672132000,2023,,N
4758,20212684,3468102524,1101117997187,(주)모두공감,만화공감,김태경,서비스,기타 서비스,,1681362473000,2023,,N
4759,20212704,8788101906,1101117777935,(주)위드디에이치,투달러커피(2Dollars Coffee),김송이,외식,커피,,1673856305000,2023,,N
4760,20212705,2443300874,,라이프룻,라이프룻,박슬찬 외 1명,도소매,농수산물,20220826,1692257024000,2023,,N
4761,20212706,6598102338,1801111377521,㈜사나이컴퍼니,수수하지만굉장해,윤서준,외식,일식,20211103,1682415760000,2023,,N
4762,20212707,5448801133,1101117145794,(주)호랑이에프앤비,호랑이초밥,임진,외식,기타 외식,20201215,1688962670000,2023,,N
4763,20212708,4208600120,1311110412939,(주)제이브이엘,제이브이엘(JVL)부대찌개 익스프레스,문경환,외식,한식,20211015,1680586108000,2023,,N
4764,20212709,2288801774,1314110482184,(주)승승장구홀딩스,닭찬들,최정임,도소매,기타도소매,,1673245946000,2023,,N
4765,20212712,2158795283,1101115514991,(주)쿠치나코리아,퀸비,강동엽,외식,주점,,1693176301000,2023,,N
4766,20212713,6248601338,1101116849511,(주)씨엔케이월드와이드,생크몽드,김태은,서비스,이미용,,1682485800000,2023,,N
4767,20212714,2158795283,1101115514991,(주)쿠치나코리아,맛담,강동엽,외식,한식,,1693176301000,2023,,N
4768,20212715,2158795283,1101115514991,(주)쿠치나코리아,쿠시혼,강동엽,외식,일식,,1693176301000,2023,,N
4769,20212717,3290902203,,레오,레오커피&주스(LEO Coffee & Juice),김재윤,외식,기타 외식,20210709,1684135355000,2023,,N
4770,20212718,3038801172,1101116954435,(주)대한푸드,대한PC방,권오준,서비스,PC방,,1683163972000,2023,,N
4771,20212719,3038801172,1101116954435,(주)대한푸드,대한화장품,권오준,도소매,화장품,,1683164220000,2023,,N
4772,20212720,3038801172,1101116954435,(주)대한푸드,대한버거,권오준,외식,패스트푸드,,1683164932000,2023,,N
4773,20212722,3038801172,1101116954435,(주)대한푸드,대한삼겹살,권오준,외식,한식,,1683164654000,2023,,N
4774,20212723,3038801172,1101116954435,(주)대한푸드,대한일식,권오준,외식,일식,,1683163836000,2023,,N
4775,20212724,3038801172,1101116954435,(주)대한푸드,도른계,권오준,외식,치킨,,1683164089000,2023,,N
4776,20212725,3038801172,1101116954435,(주)대한푸드,대한커피,권오준,외식,커피,,1683164426000,2023,,N
4777,20212726,3038801172,1101116954435,(주)대한푸드,대한편의점,권오준,도소매,편의점,,1683164149000,2023,,N
4778,20212727,3038801172,1101116954435,(주)대한푸드,대한피자,권오준,외식,피자,,1683164593000,2023,,N
4779,20212728,3038801172,1101116954435,(주)대한푸드,대한한식,권오준,외식,한식,,1683164351000,2023,,N
4780,20212729,3038801172,1101116954435,(주)대한푸드,대한호텔,권오준,서비스,숙박,,1683164289000,2023,,N
4781,20212731,6258600370,2301110254745,(주)메타에듀,메타 펄스 META PEARLS,주재현,서비스,교육 (외국어),,1683708884000,2023,,N
4782,20212733,6332701387,,형지푸드,벅버거,이현정,외식,패스트푸드,,1680844732000,2023,,N
4783,20212737,8138802625,1701110887870,㈜조은컴퍼니,우아한 주모국밥,김건호,외식,한식,,1692952504000,2023,,N
4784,20212738,3088143090,1613110040459,(주)그레이스식품,이섭감자탕,이현택,외식,한식,,1683865598000,2023,,N
4785,20212745,7888101210,2849110200714,(주)굿투비위드유,대박한쌈,김웅렬,외식,한식,,1682667303000,2023,,N
4786,20212746,8958100464,1341110446365,(주)반반한행복,米's 탕수육,이기원,외식,한식,20210823,1678659825000,2023,,N
4787,20212748,8478100091,1311110411832,(주)브랜딩컴퍼니,비결치킨,"이영복, 김관오",외식,치킨,,1687931754000,2023,,N
4788,20212749,8478100091,1311110411832,(주)브랜딩컴퍼니,비결카페,"이영복, 김관오",외식,커피,,1687931750000,2023,,N
4789,20212750,8478100091,1311110411832,(주)브랜딩컴퍼니,비결주점,"이영복, 김관오",외식,주점,,1687931750000,2023,,N
4790,20212751,8478100091,1311110411832,(주)브랜딩컴퍼니,비결족발,"이영복, 김관오",외식,한식,,1687931750000,2023,,N
4791,20212753,8478100091,1311110411832,(주)브랜딩컴퍼니,비결고기,"이영복, 김관오",외식,한식,,1687931749000,2023,,N
4792,20212754,5478800040,1345110254025,(주)케이더블유프랜차이즈,태그1.5커피,박건욱,외식,커피,20210305,1688638086000,2023,,N
4793,20212755,5908102140,1101118024038,(주)메이크플랜,브릭스도우,권순옥,외식,제과제빵,,1681718811000,2023,,N
4794,20212756,7812701143,,더젭코리아,우오동뎅,장현준,외식,주점,,1683590850000,2023,,N
4795,20212760,2898802045,1201111176826,(주)91컴퍼니,브런치빈,"장준기, 한용",외식,커피,20210823,1685926463000,2023,,N
4796,20212761,3878102559,1201111278896,(주)인맥에프엔씨,인생냉삼집,고형기,외식,한식,,1690357996000,2023,,N
4797,20212762,3878102559,1201111278896,(주)인맥에프엔씨,바다로풍덩,고형기,도소매,기타도소매,,1690358250000,2023,,N
4798,20212763,4398801748,1801111318426,(주)이미지네트웍스,포토시그니처,이성호,서비스,기타 서비스,20211010,1675758214000,2023,,N
4799,20212766,2112462015,,딜리셔스딜리버리,전설의빵쟁이,선혜령,외식,분식,,1679636940000,2023,,N
4800,20212772,4958600954,1101116433900,(주)아이언가이즈,오프샐러드,박경준,외식,기타 외식,,1677136694000,2023,,N
4801,20212777,1058694656,1101113505752,(주)가업에프씨,메타피자,배승찬,외식,피자,,1688003916000,2023,,N
4802,20212781,3888800266,1101115946342,(주)대정에프씨,내가쉐프라면,한정명,외식,분식,,1690937427000,2023,,N
4803,20212785,6838802441,1101118036083,(주)뉴앤써,아임스틸앵그리(I'm Still Angry),이승철,외식,분식,,1681462800000,2023,,N
4804,20212786,6838802441,1101118036083,(주)뉴앤써,어썸스낵(Awesome Snack),이승철,외식,분식,,1681462800000,2023,,N
4805,20212788,7088602479,1211110424506,(주)힐러에프앤비,명가갈비찜,유광근,외식,한식,20210420,1687523589000,2023,,N
4806,20212789,6838802441,1101118036083,(주)뉴앤써,예뻐지는커피,이승철,외식,커피,,1681462800000,2023,,N
4807,20212790,6838802441,1101118036083,(주)뉴앤써,아임스틸헝그리(I'm Still Hungry),이승철,외식,주점,,1681462800000,2023,,N
4808,20212792,1985000224,,등포,등포,박태경,외식,한식,,1689556500000,2023,,N
4809,20212794,1611900665,,비원컴퍼니(B1Company),3분마트,유옥선,도소매,기타도소매,20211105,1691394634000,2023,,N
4810,20212795,5648601263,1801111176460,(주)건후에프앤비,덮끼,김현진,외식,한식,,1689058609000,2023,,N
4811,20212801,1048630187,1101114414829,(주)만점족,이우갈비,이한규,외식,한식,,1682050715000,2023,,N
4812,20212802,1288633822,2850110149258,(주)리더스코리아코퍼레이션,울동네꾸이집,목성원,외식,기타 외식,20210423,1692923371000,2023,,N
4813,20212803,7948700163,1345110268886,(주)영인터내셔널,폴럽,김영은,서비스,기타 서비스,,1683623515000,2023,,N
4814,20212807,6283500800,,모카컴퍼니,아이홀릭커피 (Iholic Coffee),김현수,외식,커피,20210802,1680581220000,2023,,N
4815,20212808,2808602331,1701110820789,(주)투짱보태,순살의명가,염태훈,외식,치킨,20220228,1683536649000,2023,,N
4816,20212810,3313100169,,삼정코리아,마포찜갈비,이지훈,외식,한식,20211210,1688424053000,2023,,N
4817,20212814,6583001047,,맥문동,맥문동,최창훈,외식,기타 외식,,1691388936000,2023,,N
4818,20212817,1928601466,1501110276986,(주)와이에스컴퍼니,참토스트,이영석,외식,기타 외식,20211015,1687245875000,2023,,N
4819,20212818,2518800187,1601110402761,(주)시선프랜차이즈,미디어포차 뉴트로2010,김대업,외식,주점,20220916,1687154213000,2023,,N
4820,20212819,2998600040,1615110180920,(주)팝콘푸드,592 바베큐 치킨,방준오,외식,치킨,20211018,1689296376000,2023,,N
4821,20212822,6998702075,1647110115350,페타소스(주),수만휘 관리형스터디카페,박지원,서비스,기타 서비스,,1686787194000,2023,,N
4822,20212826,6313601118,,역전화로,역전화로,김민형,외식,한식,,1680564834000,2023,,N
4823,20212827,2261214910,,강릉수제어묵고로케,강릉수제어묵고로케,윤경남,외식,제과제빵,,1680564769000,2023,,N
4824,20212832,1048630187,1101114414829,(주)만점족,이우국수,이한규,외식,한식,,1682050572000,2023,,N
4825,20212833,1258604653,1346110056867,(주)도드람에프씨,도드람 포크프라이드,김민수,외식,기타 외식,,1685938548000,2023,,N
4826,20212834,8488102016,1349110095778,(주)더베스트에프앤비,상구맥주,황주하,외식,주점,,1688708350000,2023,,N
4827,20212836,5178702109,1314110489718,(주)멀티웨이,멀티캠핑,인대교,도소매,기타도소매,,1685523334000,2023,,N
4828,20212837,8178801365,1348110509812,(주)최배달,엠버스커피(Embers coffee),최석원,외식,커피,20210901,1689237823000,2023,,N
4829,20212839,4558701535,1801111230977,유광상회(주),이유있는술집,"이유록, 이광록",도소매,기타도소매,20190723,1692692635000,2023,,N
4830,20212841,1830102940,,꿈꾸는식탁,알맞은치킨,박영수,외식,치킨,,1682662833000,2023,,N
4831,20212843,1328632856,2841110135561,(주)펫클럽,우리동네멍냥마트,정성훈,도소매,종합소매점,,1691733163000,2023,,N
4832,20212846,5808101052,1101116804903,(주)진비컴퍼니,"진비(JIN,B)",김동섭,서비스,이미용,,1687236780000,2023,,N
4833,20212854,3483100978,,명자네명태조림,명자네 매콤 명태조림,최희정,외식,한식,20210806,1680569772000,2023,,N
4834,20212855,6348801872,1201111159666,(주)쿠르토스,쿠르토스,김종구,외식,커피,,1682053467000,2023,,N
4835,20212859,5690800067,,서울회관(예일푸드),서울회관,고영일,외식,한식,,1675638366000,2023,,N
4836,20212862,1048630187,1101114414829,(주)만점족,이우커피,이한규,외식,커피,,1682050599000,2023,,N
4837,20212863,3138801072,1342110205561,(주)더씨앤디,창화루,최승국,외식,중식,,1686810478000,2023,,N
4838,20212865,8158801369,1348510015401,온맘터치협동조합,온맘터치 방문간호,진락천,서비스,기타 서비스,20220221,1691470258000,2023,,N
4839,20212866,8158801369,1348510015401,온맘터치협동조합,온맘터치 방문목욕,진락천,서비스,기타 서비스,20221031,1691469550000,2023,,N
